O00142	hybrid_Wlambda3.unity,hybrid_BCUTp.1l,topological_nRings5,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_SCH.5,topological_VCH.5,topological_ATSc4,topological_ATSc5
O00182	constitutional_ALogp2,electronic_FNSA.2,geometrical_FNSA.2,hybrid_Wlambda2.unity,hybrid_BCUTp.1h,topological_MDEC.11,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_khs.sssCH,topological_khs.sOH,topological_khs.ssO,topological_khs.dS,topological_khs.ssS,topological_ATSc3
O00311	constitutional_nRotB,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_RNCS,geometrical_topoShape,geometrical_RNCS,hybrid_Weta3.unity,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_VABC,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.33,topological_MDEO.11,topological_khs.dsCH,topological_khs.dssC,topological_khs.aasC,topological_khs.dsN,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.aaO,topological_FMF,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4
O00329	constitutional_MW,constitutional_nAtomLC,constitutional_nB,constitutional_ALogP,constitutional_ALogp2,constitutional_AMR,electronic_nHBDon,electronic_nHBAcc,electronic_RNCS,electronic_apol,geometrical_MOMI.Z,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RNCS,hybrid_Wlambda2.unity,hybrid_BCUTc.1l,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEN.12,topological_MDEN.13,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_Kier1,topological_Kier2,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc3
O00408	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,electronic_RPCG,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_GRAV.4,geometrical_RPCG,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5,topological_ATSc3,topological_ATSc4
O00444	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_WK.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings6,topological_MDEC.22,topological_MDEN.22,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaN,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_C2SP2
O00519	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_TopoPSA,electronic_RNCG,electronic_RNCS,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.R,geometrical_RNCG,geometrical_RNCS,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings4,topological_nRings5,topological_nRings6,topological_TopoPSA,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.dsN,topological_khs.aaN,topological_khs.ssO,topological_Kier2,topological_Kier3,topological_ECCEN,topological_SCH.4,topological_VCH.4,topological_VCH.5,topological_C1SP2,topological_C3SP2,topological_ATSc1,topological_ATSc2
O00748	constitutional_XLogP,constitutional_MLogP,constitutional_nB,electronic_RPCG,geometrical_MOMI.XY,geometrical_RPCG,hybrid_Wnu2.unity,hybrid_BCUTc.1h,topological_nRings5,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_MDEC.22,topological_Kier2,topological_C1SP2
O00763	constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_ALogp2,geometrical_MOMI.R,hybrid_BCUTp.1h,topological_nRings4,topological_nRings5,topological_MDEC.24,topological_MDEC.34,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aaN,topological_khs.sssN,topological_khs.aaS,topological_Kier3,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.4,topological_VCH.5,topological_C3SP3,topological_ATSc5
O00767	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,electronic_RNCS,geometrical_topoShape,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_RNCG,geometrical_RNCS,hybrid_Weta1.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.13,topological_MDEO.11,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.aaO,topological_SCH.5,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_ATSm2
