fr_MultiSURF_tf_0_pc_0.1_md_RandomForest_tl_50_cs_0.5
O00311_pIC50	0.6222075
O00329_pIC50	0.702274
O00408_pIC50	0.9056665
O00519_pIC50	0.839529
O00519_pKi	0.727081
O00763_pIC50	0.590351
O00767_pIC50	0.6052745
O14672_pIC50	0.976061
O14684_pIC50	0.789553
O14746_pEC50	0.85625
O14746_pIC50	0.7383825
O14757_pEC50	0.7655
O14757_pIC50	0.6252795
O14757_pKi	0.7063885
O14842_pEC50	0.7833185
O14920_pIC50	0.7979385
O14939_pIC50	0.711972
O14965_pIC50	0.7442365
O14965_pKi	0.7528335
O15054_pIC50	0.7187505
O15111_pIC50	0.7237685
O15120_pIC50	0.70375
O15164_pIC50	0.9054155
O15229_pIC50	0.621369
O15379_pIC50	0.762049
O15382_pIC50	0.810001
O15530_pIC50	0.822743
O15552_pIC50	0.709666
O43193_pEC50	0.532977
O43193_pKi	0.754166
O43318_pIC50	0.6738295
O43353_pIC50	0.7044465
O43451_pIC50	0.8533325
O43497_pIC50	0.7969945
O43526_pEC50	0.726542
O43570_pIC50	0.8791655
O43570_pKd	0.654166
O43570_pKi	0.853677
O43613_pEC50	0.8940815
O43613_pIC50	0.7873555
O43613_pKi	0.770175
O43614_pEC50	0.7540635
O43614_pIC50	0.650263
O43614_pKd	0.7066675
O43614_pKi	0.606087
O60218_pIC50	0.742709
O60341_pIC50	0.880172
O60341_pKi	0.8358625
O60563_pIC50	0.578389
O60674_pIC50	0.7555535
O60674_pKi	0.706239
O60725_pIC50	0.7653845
O60755_pIC50	0.619359
O60885_pIC50	0.7479155
O60885_pKi	0.778126
O60911_pIC50	0.80856
O75116_pIC50	0.8025305
O75164_pIC50	0.9232795
O75173_pIC50	0.759751
O75460_pIC50	0.606069
O75469_pEC50	0.855958
O75762_pEC50	0.8211675
O75762_pIC50	0.6768655
O75907_pIC50	0.5539115
O75908_pIC50	0.9789285
O76074_pIC50	0.831599
O94768_pIC50	0.7787495
O94925_pIC50	0.789405
O95136_pIC50	0.890291
O95399_pEC50	0.7108335
O95749_pIC50	0.6057145
O95819_pIC50	0.647085
O95822_pIC50	0.8334425
O95977_pEC50	0.693288
O95977_pIC50	0.732276
O96017_pIC50	0.8399485
P00374_pIC50	0.7188085
P00374_pKi	0.8739615
P00488_pIC50	0.812417
P00491_pIC50	0.8525015
P00491_pKi	0.773293
P00519_pEC50	0.7270835
P00519_pIC50	0.7813885
P00519_pKd	0.761249
P00519_pKi	0.6782025
P00533_pIC50	0.8071005
P00533_pKi	0.89275
P00734_pIC50	0.784539
P00734_pKi	0.85226
P00740_pKi	0.7595795
P00742_pIC50	0.7537475
P00742_pKi	0.8116675
P00747_pIC50	0.7252165
P00747_pKi	0.784233
P00748_pIC50	0.5523865
P00748_pKi	0.8164025
P00749_pIC50	0.8325275
P00749_pKi	0.7977605
P00750_pIC50	0.8689135
P00750_pKi	0.6413985
P00797_pIC50	0.7353855
P00797_pKi	0.83825
P00915_pIC50	0.849196
P00915_pKd	0.7479985
P00915_pKi	0.8309815
P00918_pIC50	0.8258845
P00918_pKd	0.8082555
P00918_pKi	0.83712
P01375_pIC50	0.8419075
P03372_pEC50	0.7683575
P03372_pIC50	0.835304
P03372_pKi	0.7721935
P03951_pIC50	0.6970355
P03951_pKi	0.806402
P03952_pKi	0.7887675
P03956_pIC50	0.813172
P03956_pKi	0.854105
P04035_pIC50	0.835717
