fd_10_nr_20
O00311_pIC50	172
O00329_pIC50	7
O00408_pIC50	174
O00519_pIC50	127
O00519_pKi	71
O00763_pIC50	25
O00767_pIC50	6
O14672_pIC50	31
O14684_pIC50	157
O14746_pEC50	12
O14746_pIC50	67
O14757_pEC50	83
O14757_pIC50	178
O14757_pKi	4
O14842_pEC50	196
O14920_pIC50	71
O14939_pIC50	38
O14965_pIC50	198
O14965_pKi	134
O15111_pIC50	177
O15120_pIC50	8
O15379_pIC50	115
O15530_pIC50	48
O15552_pIC50	5
O43193_pEC50	23
O43193_pKi	54
O43318_pIC50	94
O43353_pIC50	2
O43497_pIC50	87
O43526_pEC50	80
O43570_pKi	124
O43613_pEC50	15
O43613_pIC50	31
O43613_pKi	31
O43614_pEC50	158
O43614_pIC50	13
O43614_pKd	2
O43614_pKi	2
O60218_pIC50	123
O60341_pIC50	36
O60341_pKi	165
O60674_pIC50	78
O60674_pKi	187
O60725_pIC50	58
O60755_pIC50	189
O60885_pIC50	14
O60911_pIC50	122
O75116_pIC50	68
O75173_pIC50	122
O75460_pIC50	162
O75469_pEC50	163
O75762_pEC50	160
O75762_pIC50	4
O75907_pIC50	4
O75908_pIC50	53
O76074_pIC50	134
O94925_pIC50	17
O95136_pIC50	175
O95399_pEC50	3
O95749_pIC50	5
O95822_pIC50	23
O95977_pEC50	53
O95977_pIC50	30
O96017_pIC50	75
P00374_pIC50	158
P00374_pKi	164
P00488_pIC50	6
P00491_pIC50	134
P00491_pKi	180
P00519_pEC50	47
P00519_pIC50	190
P00519_pKd	69
P00519_pKi	9
P00533_pIC50	159
P00533_pKi	2
P00734_pIC50	140
P00734_pKi	204
P00740_pKi	40
P00742_pIC50	134
P00742_pKi	188
P00747_pIC50	18
P00747_pKi	21
P00748_pIC50	1
P00748_pKi	40
P00749_pIC50	14
P00749_pKi	196
P00750_pIC50	13
P00750_pKi	2
P00797_pIC50	93
P00797_pKi	119
P00915_pIC50	51
P00915_pKd	11
P00915_pKi	203
P00918_pIC50	29
P00918_pKd	162
P00918_pKi	201
P01375_pIC50	71
P03372_pEC50	110
P03372_pIC50	104
P03372_pKi	46
P03951_pIC50	14
P03951_pKi	18
P03952_pKi	7
P03956_pIC50	143
P03956_pKi	105
P04035_pIC50	77
P04054_pIC50	32
P04062_pIC50	150
P04062_pKi	125
P04066_pIC50	8
P04150_pEC50	14
P04150_pIC50	36
P04150_pKi	52
P04278_pKd	12
P04626_pIC50	121
P04629_pIC50	12
P04798_pIC50	157
P04818_pIC50	123
P04818_pKi	55
P05067_pIC50	182
P05093_pIC50	45
P05106_pIC50	37
P05106_pKi	2
P05121_pIC50	147
P05129_pIC50	2
P05186_pIC50	26
P05412_pIC50	154
P05771_pIC50	91
P06213_pIC50	109
P06239_pIC50	87
P06239_pKd	179
P06241_pIC50	178
P06401_pEC50	13
P06401_pIC50	77
P06401_pKi	52
P06493_pIC50	200
P06493_pKi	11
P06870_pKi	129
P07099_pIC50	133
P07333_pIC50	3
P07339_pIC50	133
P07339_pKi	163
P07384_pIC50	27
P07384_pKi	41
P07477_pIC50	59
P07477_pKi	128
P07550_pEC50	70
P07550_pIC50	61
P07550_pKi	126
P07711_pIC50	125
P07711_pKi	33
P07858_pIC50	198
P07858_pKi	124
P07900_pIC50	103
P07900_pKd	66
P07948_pIC50	7
P07949_pIC50	53
P08069_pIC50	126
P08069_pKi	50
P08172_pEC50	73
P08172_pIC50	17
P08172_pKi	163
P08173_pEC50	30
P08173_pIC50	22
P08173_pKi	51
P08183_pEC50	52
P08183_pIC50	3
P08235_pIC50	50
P08235_pKi	39
P08238_pEC50	24
P08238_pIC50	62
P08246_pIC50	122
P08246_pKi	78
P08253_pIC50	157
P08253_pKi	42
P08254_pIC50	135
P08254_pKi	65
P08311_pIC50	12
P08473_pIC50	45
P08514_pIC50	145
P08514_pKi	159
P08575_pIC50	75
P08581_pIC50	139
P08581_pKi	74
P08588_pEC50	53
P08588_pIC50	59
P08588_pKi	26
P08631_pIC50	14
P08648_pIC50	45
P08684_pIC50	201
P08684_pKi	92
P08709_pIC50	127
P08709_pKi	29
P08842_pIC50	50
P08908_pEC50	90
P08908_pIC50	100
P08908_pKi	145
P08912_pIC50	97
P08912_pKi	66
P08913_pKi	145
P09038_pKd	21
P09237_pIC50	101
P09237_pKi	9
P09467_pIC50	182
P09488_pEC50	6
P09619_pIC50	142
P09871_pKi	10
P09874_pEC50	35
P09874_pIC50	129
P09917_pEC50	141
P09917_pIC50	197
P09958_pKi	166
P09960_pIC50	53
P0DMS8_pIC50	25
P0DMS8_pKi	147
P10275_pEC50	9
P10275_pIC50	81
P10275_pKi	109
P10415_pEC50	7
P10415_pIC50	56
P10415_pKi	73
P10635_pIC50	89
P10721_pIC50	61
P10721_pKi	158
P10826_pKi	146
P10827_pIC50	26
P10828_pIC50	160
P11086_pKi	23
P11229_pEC50	64
P11229_pIC50	60
P11229_pKi	114
P11309_pIC50	69
P11309_pKi	183
P11362_pIC50	123
P11387_pEC50	6
P11387_pIC50	57
P11473_pIC50	138
P11474_pIC50	11
P11511_pIC50	176
P11511_pKi	116
P11597_pIC50	73
P11712_pIC50	7
P11802_pIC50	123
P11802_pKi	67
P12268_pIC50	14
P12268_pKi	91
P12821_pIC50	102
P12931_pIC50	202
P12931_pKi	49
P13497_pIC50	138
P13569_pIC50	10
P13612_pIC50	122
P13631_pKi	7
P13726_pIC50	8
P13866_pIC50	79
P13945_pEC50	19
P13945_pKi	25
P14061_pIC50	50
P14174_pIC50	1
P14222_pIC50	20
P14324_pIC50	174
P14324_pKi	157
P14416_pIC50	3
P14416_pKi	201
P14555_pIC50	32
P14618_pEC50	50
P14780_pIC50	136
P14780_pKi	127
P14867_pEC50	8
P14867_pKi	17
P14902_pIC50	12
P14920_pIC50	102
P15056_pIC50	55
P15056_pKd	156
P15090_pIC50	5
P15121_pIC50	33
P15144_pIC50	109
P15144_pKi	130
P15428_pIC50	2
P15538_pIC50	96
P16050_pIC50	58
P16083_pIC50	24
P16109_pIC50	17
P16234_pIC50	2
P16455_pIC50	124
P16581_pIC50	37
P17252_pIC50	108
P17252_pKi	183
P17612_pIC50	2
P17706_pIC50	186
P17706_pKi	106
P17861_pIC50	2
P17948_pIC50	66
P18031_pIC50	194
P18031_pKi	33
P18054_pIC50	1
P18084_pIC50	94
P18089_pKi	144
P18405_pIC50	166
P18405_pKi	30
P18564_pIC50	72
P18825_pKi	19
P19099_pIC50	73
P19320_pIC50	161
P19438_pIC50	1
P19634_pIC50	103
P19793_pEC50	23
P19793_pIC50	35
P20292_pIC50	64
P20309_pIC50	52
P20309_pKi	73
P20393_pEC50	68
P20648_pIC50	5
P20701_pIC50	14
P20839_pKi	104
P21397_pIC50	162
P21397_pKi	27
P21452_pKi	57
P21453_pEC50	78
P21462_pIC50	8
P21554_pEC50	69
P21554_pIC50	69
P21554_pKi	148
P21728_pKi	35
P21730_pIC50	184
P21731_pIC50	55
P21731_pKd	13
P21731_pKi	56
P21918_pKi	51
P21980_pIC50	91
P22001_pIC50	52
P22303_pIC50	202
P22303_pKi	89
P22460_pIC50	130
P22748_pKi	29
P22894_pIC50	57
P22894_pKi	112
P23141_pIC50	19
P23141_pKi	59
P23219_pIC50	78
P23280_pKi	49
P23443_pIC50	92
P23458_pEC50	1
P23458_pIC50	137
P23458_pKi	8
P23526_pIC50	3
P23526_pKi	167
P23921_pIC50	23
P23946_pIC50	92
P23975_pIC50	76
P23975_pKi	127
P24530_pIC50	76
P24530_pKi	15
P24557_pIC50	68
P24941_pIC50	101
P24941_pKi	28
