fd_10_nr_20
O00311_pIC50	205
O00329_pIC50	8
O00408_pIC50	204
O00519_pIC50	147
O00519_pKi	90
O00763_pIC50	33
O00767_pIC50	7
O14672_pIC50	42
O14684_pIC50	207
O14746_pEC50	171
O14746_pIC50	82
O14757_pEC50	66
O14757_pIC50	195
O14757_pKi	4
O14842_pEC50	229
O14920_pIC50	83
O14939_pIC50	48
O14965_pIC50	223
O14965_pKi	155
O15111_pIC50	196
O15120_pIC50	9
O15379_pIC50	181
O15530_pIC50	56
O15552_pIC50	123
O43193_pEC50	29
O43193_pKi	144
O43318_pIC50	128
O43353_pIC50	2
O43497_pIC50	94
O43526_pEC50	93
O43570_pKi	146
O43613_pEC50	19
O43613_pIC50	41
O43613_pKi	43
O43614_pEC50	18
O43614_pIC50	15
O43614_pKd	2
O43614_pKi	2
O60218_pIC50	203
O60341_pIC50	48
O60341_pKi	189
O60674_pIC50	96
O60674_pKi	206
O60725_pIC50	72
O60755_pIC50	223
O60885_pIC50	16
O60911_pIC50	28
O75116_pIC50	84
O75173_pIC50	143
O75460_pIC50	191
O75469_pEC50	212
O75762_pEC50	131
O75762_pIC50	4
O75907_pIC50	4
O75908_pIC50	63
O76074_pIC50	197
O94925_pIC50	22
O95136_pIC50	169
O95399_pEC50	3
O95749_pIC50	5
O95822_pIC50	32
O95977_pEC50	67
O95977_pIC50	39
O96017_pIC50	93
P00374_pIC50	138
P00374_pKi	175
P00488_pIC50	6
P00491_pIC50	171
P00491_pKi	210
P00519_pEC50	69
P00519_pIC50	233
P00519_pKd	91
P00519_pKi	10
P00533_pIC50	186
P00533_pKi	2
P00734_pIC50	235
P00734_pKi	232
P00740_pKi	50
P00742_pIC50	158
P00742_pKi	216
P00747_pIC50	23
P00747_pKi	29
P00748_pIC50	1
P00748_pKi	51
P00749_pIC50	20
P00749_pKi	196
P00750_pIC50	16
P00750_pKi	2
P00797_pIC50	112
P00797_pKi	201
P00915_pIC50	150
P00915_pKd	15
P00915_pKi	234
P00918_pIC50	37
P00918_pKd	212
P00918_pKi	229
P01375_pIC50	87
P03372_pEC50	185
P03372_pIC50	132
P03372_pKi	10
P03951_pIC50	17
P03951_pKi	22
P03952_pKi	8
P03956_pIC50	163
P03956_pKi	124
P04035_pIC50	129
P04054_pIC50	42
P04062_pIC50	199
P04062_pKi	73
P04066_pIC50	10
P04150_pEC50	19
P04150_pIC50	47
P04150_pKi	70
P04278_pKd	14
P04626_pIC50	139
P04629_pIC50	16
P04798_pIC50	18
P04818_pIC50	142
P04818_pKi	68
P05067_pIC50	206
P05093_pIC50	55
P05106_pIC50	47
P05106_pKi	2
P05121_pIC50	184
P05129_pIC50	2
P05186_pIC50	33
P05412_pIC50	121
P05771_pIC50	113
P06213_pIC50	124
P06239_pIC50	102
P06239_pKd	213
P06241_pIC50	107
P06401_pEC50	16
P06401_pIC50	93
P06401_pKi	65
P06493_pIC50	233
P06493_pKi	15
P06870_pKi	199
P07099_pIC50	131
P07333_pIC50	3
P07339_pIC50	92
P07339_pKi	189
P07384_pIC50	36
P07384_pKi	54
P07477_pIC50	70
P07477_pKi	148
P07550_pEC50	87
P07550_pIC50	76
P07550_pKi	167
P07711_pIC50	142
P07711_pKi	44
P07858_pIC50	231
P07858_pKi	204
P07900_pIC50	121
P07900_pKd	85
P07948_pIC50	55
P07949_pIC50	115
P08069_pIC50	148
P08069_pKi	38
P08172_pEC50	64
P08172_pIC50	22
P08172_pKi	188
P08173_pEC50	41
P08173_pIC50	158
P08173_pKi	66
P08183_pEC50	67
P08183_pIC50	3
P08235_pIC50	27
P08235_pKi	44
P08238_pEC50	31
P08238_pIC50	75
P08246_pIC50	139
P08246_pKi	94
P08253_pIC50	217
P08253_pKi	52
P08254_pIC50	158
P08254_pKi	78
P08311_pIC50	12
P08473_pIC50	57
P08514_pIC50	161
P08514_pKi	185
P08575_pIC50	92
P08581_pIC50	158
P08581_pKi	92
P08588_pEC50	44
P08588_pIC50	73
P08588_pKi	105
P08631_pIC50	16
P08648_pIC50	61
P08684_pIC50	235
P08684_pKi	112
P08709_pIC50	104
P08709_pKi	39
P08842_pIC50	66
P08908_pEC50	104
P08908_pIC50	40
P08908_pKi	163
P08912_pIC50	58
P08912_pKi	82
P08913_pKi	127
P09038_pKd	29
P09237_pIC50	117
P09237_pKi	10
P09467_pIC50	222
P09488_pEC50	6
P09619_pIC50	163
P09871_pKi	11
P09874_pEC50	47
P09874_pIC50	145
P09917_pEC50	169
P09917_pIC50	233
P09958_pKi	155
P09960_pIC50	67
P0DMS8_pIC50	34
P0DMS8_pKi	170
P10275_pEC50	9
P10275_pIC50	98
P10275_pKi	127
P10415_pEC50	8
P10415_pIC50	65
P10415_pKi	83
P10635_pIC50	105
P10721_pIC50	79
P10721_pKi	126
P10826_pKi	175
P10827_pIC50	35
P10828_pIC50	56
P11086_pKi	31
P11229_pEC50	74
P11229_pIC50	75
P11229_pKi	135
P11309_pIC50	84
P11309_pKi	218
P11362_pIC50	138
P11387_pEC50	8
P11387_pIC50	71
P11473_pIC50	13
P11474_pIC50	14
P11511_pIC50	203
P11511_pKi	99
P11597_pIC50	94
P11712_pIC50	8
P11802_pIC50	142
P11802_pKi	80
P12268_pIC50	20
P12268_pKi	154
P12821_pIC50	120
P12931_pIC50	230
P12931_pKi	15
P13497_pIC50	163
P13569_pIC50	11
P13612_pIC50	141
P13631_pKi	8
P13726_pIC50	9
P13866_pIC50	103
P13945_pEC50	24
P13945_pKi	19
P14061_pIC50	66
P14174_pIC50	1
P14222_pIC50	124
P14324_pIC50	164
P14324_pKi	135
P14416_pIC50	3
P14416_pKi	236
P14555_pIC50	42
P14618_pEC50	52
P14780_pIC50	155
P14780_pKi	138
P14867_pEC50	9
P14867_pKi	22
P14902_pIC50	17
P14920_pIC50	102
P15056_pIC50	67
P15056_pKd	177
P15090_pIC50	5
P15121_pIC50	41
P15144_pIC50	108
P15144_pKi	160
P15428_pIC50	2
P15538_pIC50	116
P16050_pIC50	165
P16083_pIC50	31
P16109_pIC50	22
