fd_10_nr_20
O00311_pIC50	0.713946
O00329_pIC50	0.6235215
O00408_pIC50	0.9673905
O00519_pIC50	0.799545
O00519_pKi	0.754346
O00763_pIC50	0.67344
O00767_pIC50	0.5164165
O14672_pIC50	0.9691165
O14684_pIC50	0.7503155
O14746_pEC50	0.76225
O14746_pIC50	0.7194695
O14757_pEC50	0.717125
O14757_pIC50	0.6626545
O14757_pKi	0.7815955
O14842_pEC50	0.710943
O14920_pIC50	0.742916
O14939_pIC50	0.729944
O14965_pIC50	0.668801
O14965_pKi	0.718035
O15111_pIC50	0.6830135
O15120_pIC50	0.653333
O15379_pIC50	0.6965835
O15530_pIC50	0.860581
O15552_pIC50	0.6501665
O43193_pEC50	0.6341655
O43193_pKi	0.714999
O43318_pIC50	0.6258335
O43353_pIC50	0.5
O43497_pIC50	0.74686
O43526_pEC50	0.7372925
O43570_pKi	0.8350525
O43613_pEC50	0.830208
O43613_pIC50	0.766706
O43613_pKi	0.7421915
O43614_pEC50	0.7554155
O43614_pIC50	0.6326805
O43614_pKd	0.5674995
O43614_pKi	0.5
O60218_pIC50	0.6611665
O60341_pIC50	0.7094055
O60341_pKi	0.8746665
O60674_pIC50	0.72994
O60674_pKi	0.6999625
O60725_pIC50	0.7965185
O60755_pIC50	0.5395825
O60885_pIC50	0.754555
O60911_pIC50	0.694559
O75116_pIC50	0.7961755
O75173_pIC50	0.75495
O75460_pIC50	0.678208
O75469_pEC50	0.844614
O75762_pEC50	0.7328745
O75762_pIC50	0.6839595
O75907_pIC50	0.5
O75908_pIC50	0.958036
O76074_pIC50	0.77636
O94925_pIC50	0.746213
O95136_pIC50	0.8327255
O95399_pEC50	0.7966675
O95749_pIC50	0.72119
O95822_pIC50	0.7786395
O95977_pEC50	0.6814335
O95977_pIC50	0.640289
O96017_pIC50	0.823176
P00374_pIC50	0.697848
P00374_pKi	0.822664
P00488_pIC50	0.677166
P00491_pIC50	0.7328565
P00491_pKi	0.717664
P00519_pEC50	0.6408325
P00519_pIC50	0.7390605
P00519_pKd	0.5474995
P00519_pKi	0.5770105
P00533_pIC50	0.777286
P00533_pKi	0.8883345
P00734_pIC50	0.6961275
P00734_pKi	0.7961325
P00740_pKi	0.6967645
P00742_pIC50	0.7103205
P00742_pKi	0.7926985
P00747_pIC50	0.747674
P00747_pKi	0.666658
P00748_pIC50	0.5
P00748_pKi	0.822292
P00749_pIC50	0.8237655
P00749_pKi	0.7553835
P00750_pIC50	0.7455965
P00750_pKi	0.5
P00797_pIC50	0.6976865
P00797_pKi	0.8564165
P00915_pIC50	0.777964
P00915_pKd	0.7109585
P00915_pKi	0.7796935
P00918_pIC50	0.8350875
P00918_pKd	0.7860875
P00918_pKi	0.782649
P01375_pIC50	0.796141
P03372_pEC50	0.7532085
P03372_pIC50	0.8416035
P03372_pKi	0.7430355
P03951_pIC50	0.6435
P03951_pKi	0.863751
P03952_pKi	0.7555005
P03956_pIC50	0.791476
P03956_pKi	0.845194
P04035_pIC50	0.851431
P04054_pIC50	0.8345595
P04062_pIC50	0.6270375
P04062_pKi	0.633512
P04066_pIC50	0.847501
P04150_pEC50	0.6667345
P04150_pIC50	0.6327175
P04150_pKi	0.7715655
P04278_pKd	0.8005845
P04626_pIC50	0.8373035
P04629_pIC50	0.6045935
P04798_pIC50	0.61
P04818_pIC50	0.657917
P04818_pKi	0.748561
P05067_pIC50	0.8476465
P05093_pIC50	0.619229
P05106_pIC50	0.581395
P05106_pKi	0.5
P05121_pIC50	0.6991675
P05129_pIC50	0.5
P05186_pIC50	0.71752
P05412_pIC50	0.6783685
P05771_pIC50	0.6707375
P06213_pIC50	0.7453495
P06239_pIC50	0.6934035
P06239_pKd	0.758303
P06241_pIC50	0.677375
P06401_pEC50	0.5283955
P06401_pIC50	0.62802
P06401_pKi	0.6608945
P06493_pIC50	0.7245125
P06493_pKi	0.633928
P06870_pKi	0.72375
P07099_pIC50	0.72475
P07333_pIC50	0.5
P07339_pIC50	0.7627765
P07339_pKi	0.695053
P07384_pIC50	0.7896215
P07384_pKi	0.6530235
P07477_pIC50	0.7536595
P07477_pKi	0.854724
P07550_pEC50	0.6819665
P07550_pIC50	0.7557285
P07550_pKi	0.761096
P07711_pIC50	0.6693045
P07711_pKi	0.757221
P07858_pIC50	0.7338445
P07858_pKi	0.8019955
P07900_pIC50	0.811748
P07900_pKd	0.8591665
P07948_pIC50	0.6278515
P07949_pIC50	0.669424
P08069_pIC50	0.745441
P08069_pKi	0.583333
P08172_pEC50	0.5916665
P08172_pIC50	0.767326
P08172_pKi	0.737365
P08173_pEC50	0.7239165
P08173_pIC50	0.6300425
P08173_pKi	0.79211
P08183_pEC50	0.782364
P08183_pIC50	0.498544
P08235_pIC50	0.54945
P08235_pKi	0.7012505
P08238_pEC50	0.6874815
P08238_pIC50	0.7983355
P08246_pIC50	0.74057
P08246_pKi	0.6936715
P08253_pIC50	0.7969105
P08253_pKi	0.686863
P08254_pIC50	0.7493985
P08254_pKi	0.739887
P08311_pIC50	0.701208
P08473_pIC50	0.769525
P08514_pIC50	0.725106
P08514_pKi	0.7815005
P08575_pIC50	0.7597905
P08581_pIC50	0.709187
P08581_pKi	0.781024
P08588_pEC50	0.602499
P08588_pIC50	0.7923115
P08588_pKi	0.6845535
P08631_pIC50	0.7626185
P08648_pIC50	0.7383745
P08684_pIC50	0.6988865
P08684_pKi	0.715581
P08709_pIC50	0.731418
P08709_pKi	0.61291
P08842_pIC50	0.780221
P08908_pEC50	0.876897
P08908_pIC50	0.7521155
P08908_pKi	0.6147495
P08912_pIC50	0.687625
P08912_pKi	0.777265
P08913_pKi	0.74738
P09038_pKd	0.858333
P09237_pIC50	0.7192825
P09237_pKi	0.6973495
P09467_pIC50	0.766342
P09488_pEC50	0.5733745
P09619_pIC50	0.725756
P09871_pKi	0.832916
P09874_pEC50	0.7698395
P09874_pIC50	0.7559365
P09917_pEC50	0.7345825
P09917_pIC50	0.7340895
P09958_pKi	0.7873
P09960_pIC50	0.7001615
P0DMS8_pIC50	0.753806
P0DMS8_pKi	0.711411
P10275_pEC50	0.784797
P10275_pIC50	0.726277
P10275_pKi	0.767022
P10415_pEC50	0.7838335
P10415_pIC50	0.7577485
P10415_pKi	0.839977
P10635_pIC50	0.628622
P10721_pIC50	0.612353
P10721_pKi	0.7670825
P10826_pKi	0.8429165
P10827_pIC50	0.823736
P10828_pIC50	0.8187135
P11086_pKi	0.6745525
P11229_pEC50	0.7367735
P11229_pIC50	0.720866
P11229_pKi	0.729738
P11309_pIC50	0.7641155
P11309_pKi	0.870678
P11362_pIC50	0.755107
P11387_pEC50	0.5133335
P11387_pIC50	0.8418455
P11473_pIC50	0.9629735
P11474_pIC50	0.656963
P11511_pIC50	0.743549
P11511_pKi	0.7089345
P11597_pIC50	0.7585535
P11712_pIC50	0.4994
P11802_pIC50	0.816528
P11802_pKi	0.7166675
P12268_pIC50	0.5859945
P12268_pKi	0.715625
P12821_pIC50	0.8066415
P12931_pIC50	0.7999285
P12931_pKi	0.6336585
P13497_pIC50	0.7772675
P13569_pIC50	0.800834
P13612_pIC50	0.692799
P13631_pKi	0.8720835
P13726_pIC50	0.884375
P13866_pIC50	0.7691375
P13945_pEC50	0.5117465
P13945_pKi	0.7716405
P14061_pIC50	0.726675
P14174_pIC50	0.5
P14222_pIC50	0.711
P14324_pIC50	0.759972
P14324_pKi	0.688375
P14416_pIC50	0.516906
P14416_pKi	0.6870185
P14555_pIC50	0.7552845
P14618_pEC50	0.728333
P14780_pIC50	0.768394
P14780_pKi	0.765206
P14867_pEC50	0.9102505
P14867_pKi	0.509765
P14902_pIC50	0.6447295
P14920_pIC50	0.7439575
P15056_pIC50	0.772371
P15056_pKd	0.861832
P15090_pIC50	0.722084
P15121_pIC50	0.7318565
P15144_pIC50	0.803751
P15144_pKi	0.732333
P15428_pIC50	0.5
P15538_pIC50	0.705349
P16050_pIC50	0.6387765
P16083_pIC50	0.8139305
P16109_pIC50	0.638024
P16234_pIC50	0.5
P16455_pIC50	0.7799995
P16581_pIC50	0.900553
P17252_pIC50	0.6976745
P17252_pKi	0.722484
P17612_pIC50	0.6496895
P17706_pIC50	0.861522
P17706_pKi	0.845654
P17861_pIC50	0.5
P17948_pIC50	0.707117
P18031_pIC50	0.789661
P18031_pKi	0.814438
P18054_pIC50	0.5
P18084_pIC50	0.787928
P18089_pKi	0.69602
P18405_pIC50	0.6714885
P18405_pKi	0.7259225
P18564_pIC50	0.648
P18825_pKi	0.6674915
P19099_pIC50	0.6980185
P19320_pIC50	0.823501
P19438_pIC50	0.5
P19634_pIC50	0.7654915
P19793_pEC50	0.74226
P19793_pIC50	0.773288
P20292_pIC50	0.7109875
P20309_pIC50	0.8030455
P20309_pKi	0.74576
P20393_pEC50	0.8204165
P20648_pIC50	0.7543895
P20701_pIC50	0.829897
P20839_pKi	0.6952075
P21397_pIC50	0.716694
P21397_pKi	0.7521165
P21452_pKi	0.7888905
P21453_pEC50	0.8825225
P21462_pIC50	0.8092305
P21554_pEC50	0.7235455
P21554_pIC50	0.740378
P21554_pKi	0.727671
P21728_pKi	0.7014625
P21730_pIC50	0.655105
P21731_pIC50	0.713512
P21731_pKd	0.670417
P21731_pKi	0.7302505
P21918_pKi	0.703096
